,ci_hijo,nombre_hijo,edad_hijo,ci_persona
8096,3103951869,Patrick Nelson,1,6550990034
8097,3992197644,Becky Lee,1,8330270996
8098,9505460260,Jessica Andrade,5,9182592018
8099,0420513640,Susan Moore,1,7737096377
8100,8915525756,Kyle Ruiz,7,1964254996
8101,1135986964,Austin Carson,9,2374238135
8102,5166553702,Ann Washington,2,9880368674
8103,7217601305,Kevin Lopez,6,4559575732
8104,2033932586,Brandi Stewart,5,8020747629
8105,8782719580,Bradley Johnson,2,3280780173
8106,3202752789,Kim Dean,5,6490211689
8107,2618416262,Thomas Watkins,4,6894071596
8108,9427660529,Debra Lee,6,8399098257
8109,0167616070,Tricia Butler,3,2833032753
8110,5741326983,Monica Washington,7,1176460492
8111,4407257073,Leah Porter,0,3828086436
8112,0814347959,Matthew Barr,1,7294059934
8113,3608062783,Micheal Campos,1,8587212120
8114,5304470419,Tara Anthony,1,3406426333
8115,3105045979,Jack Daugherty Jr.,1,4228998623
8116,6911111814,Yolanda Clark,4,5204211169
8117,3159981424,Keith Schultz,1,7523296439
8118,0147358602,Christopher Bryant,0,6214470587
8119,0892313341,Larry Cook,6,5080025293
8120,7348518575,Jill Baldwin,8,0378600883
8121,3060228245,Miss Rebecca Parker,4,7630510869
8122,1379380731,Taylor Pearson,8,0851485154
8123,7091291756,Krista Johnson,7,9294999312
8124,1065342584,Renee Ward,0,2135588991
8125,9269730275,Felicia Lee,5,7423235951
8126,6377175709,Michael Edwards,8,9018556462
8127,2555177581,Ryan Banks MD,9,9662448179
8128,1125086642,Carolyn Bradley,0,9069880489
8129,0295347681,Michael Graves,1,9324375946
8130,4486033321,Michael Hoffman,6,1043852752
8131,9033304261,Emily Pugh,2,0947883226
8132,8407035986,Nicole Gibbs,3,6170889665
8133,9181319703,Juan Nelson,2,0260279412
8134,8438048001,Mario Gardner,9,2955231007
8135,5211765580,Amanda Cabrera,3,9028806796
8136,3910031359,John Mcguire,9,0556451920
8137,2641469683,Joshua Joyce,6,6709894181
8138,5220054209,Lauren Phillips,3,7236126198
8139,6748701605,James Gibson,1,7413045802
8140,2765821747,Zachary Lawrence,0,9960219124
8141,9306673289,Kyle Lawrence,4,4024983903
8142,3744874826,Grant Banks,5,5525403859
8143,7831754815,Mr. Gary Jackson,9,5115239449
8144,5707207626,Beverly Williams,6,5055551718
8145,1153460666,Jenny Barrett,6,2190715598
8146,7372997540,Kelly Reyes,9,1950888497
8147,8603684256,Sarah Martinez,0,1020554541
8148,8416197956,Daniel Kennedy,0,9823045650
8149,9469820575,Brenda Reed,2,1140546156
8150,2024924425,Spencer Roberts,1,1069384440
8151,4736951745,Joann Scott,0,0947132833
8152,6162211650,Alice Brown,4,5821074645
8153,9038959709,Jamie Aguilar,8,9546634118
8154,8537391518,Charles Orozco,6,7159385387
8155,0660467436,Erica Brown,9,0249902495
8156,9720533580,Nathan Medina,3,5173224603
8157,4524117689,John Haynes,4,0978137755
8158,9066367382,Cynthia Mitchell,3,3958976542
8159,1656661136,Ashley Meyers,6,7164497425
8160,1623158057,Jennifer Booker,7,0202600199
8161,6142779383,Marc Burton,8,4790286477
8162,5326965486,Justin Moore,2,2341964404
8163,5795170138,Dr. Tyler Garcia,9,9774744603
8164,3278010463,Kelli Salinas,8,6589752064
8165,0199713286,Gary Ochoa,9,8823844409
8166,9831822813,Anna Thomas,9,0094966387
8167,5587945107,Michael Blankenship,5,6716195705
8168,0015971626,Albert Little,6,6552606383
8169,3908537618,Eric Farmer,5,7829249647
8170,3092550020,Danielle Anderson,6,6927625735
8171,8569808043,Richard Bullock,4,2357763516
8172,4784070090,Emily Gould,2,2676978908
8173,9155055602,Sarah King,6,7187409951
8174,8573512808,Erin Jennings,1,1790477341
8175,8014352602,Antonio Orozco,4,7796730051
8176,8509426985,Tara Allen,1,0359371395
8177,9149320258,Teresa Rubio,2,5878504495
8178,5723138936,Robert Thornton,7,5734379602
8179,3263559948,Tammy Sweeney,5,0528307916
8180,5479238384,Desiree Stephens,2,9046058405
8181,7201010922,Angela Patel,8,5333863480
8182,4623708991,Dominic Curtis,6,0678342227
8183,6834516146,Brian Reid,6,5366605777
8184,8665870683,Heather Lamb,5,0791648998
8185,0682569146,Lindsey Turner,4,1811287761
8186,7766375206,Paul Schroeder,9,9499301287
8187,1908043069,James Maldonado,4,5085571260
8188,4949621217,Sabrina Love,1,9050747714
8189,5084371353,Amy Garcia,1,5994997182
8190,1514255207,Michael Johnson,3,0396170198
8191,9326930428,Grace Patterson,5,6402042545
8192,0345573568,Patty Weaver,1,1300060058
8193,9697553929,Larry Larson,0,5360887319
8194,3645786744,Laurie Johnson,0,5594604933
8195,5820117375,Jennifer Morris,8,9535552316
8196,4438609805,Danielle Bates,7,0947994514
8197,5326596274,Michele Villa PhD,3,9096092906
8198,1700185644,Rick Brady DVM,2,2023962438
8199,6681766003,Curtis Hall,4,6855526084
8200,1552463777,Wayne Butler,2,4541444886
8201,1326533569,Angela Acosta,6,2136944593
8202,9177030717,Erica Brennan,4,4562692282
8203,5228748461,Juan Schroeder,9,3529274674
8204,9908917145,Savannah Hanson,1,7306760129
8205,1157884406,Megan Ortiz,7,2102350010
8206,0676475090,Rachel Collins,4,1029090474
8207,9661226260,Vanessa Sellers,4,2723377254
8208,5097763821,Sheryl Wilson,2,6063251578
8209,9179080853,Jackson Dunn,4,0492436671
8210,2907700769,Richard Conley,4,0034760701
8211,1508229333,Jennifer Burton,3,7531769213
8212,7660116765,Cindy Schmitt,9,2878595742
8213,3891448394,Bradley Reid,5,4943176983
8214,6299342402,Brandon Morris,7,5798803504
8215,9748212103,Matthew Jordan,5,0269065581
8216,1246602095,Peter Trujillo,1,7693317288
8217,5203596489,Jennifer Ayala,6,8207093364
8218,4701151032,Cheryl Beard,4,9699258524
8219,0664897387,Steven Miller,7,7407684036
8220,4700643835,Meagan Mendoza,7,9926126179
8221,7347157508,Kelly Mcdonald DDS,2,4963551664
8222,7890067570,Ana Decker,1,9552385779
8223,3952740411,Bradley Green,6,2038952976
8224,8810139137,Diana Rivera,1,4987813366
8225,2451244929,Antonio Thomas,0,1327727976
8226,7787337863,Bailey Friedman,3,3100370764
8227,0475989003,Jeffrey Johnson,2,1500624551
8228,3576726224,Eugene Moore,1,2607981370
8229,3748323608,Jeffery Hines,4,2682352824
8230,7320255903,Cheryl Butler,3,7110020226
8231,8438871057,Gregory Mayo,2,5196156611
8232,8356966157,Alexis Gilbert,9,1917078835
8233,9867212666,Randy Robinson,6,4685435192
8234,7363747915,Jessica Coleman,2,4766937298
8235,9004686850,Beverly Berg,6,7171957449
8236,4503850903,Douglas Jensen,3,6427634411
8237,1442953641,Anthony Werner,3,5536129250
8238,7715774473,Elizabeth Allen,3,2642675641
8239,7508634934,Elizabeth Griffith,1,2667373290
8240,6292388717,Joshua Ramirez,2,1300000833
8241,3297303856,Levi Travis,9,8343605240
8242,1023313208,Carmen Sanders,1,1387913850
8243,0807069228,Timothy Gould,5,4877183310
8244,7862128642,Michael Mcdaniel,3,2830544527
8245,8919846871,Brandy Campbell,3,5376507287
8246,9442530580,Katherine Richardson,3,8245362835
8247,9726429339,Jason Sanders,6,8647384350
8248,7419040580,Megan Ramirez,4,3165492559
8249,9841670972,Mr. Dustin Smith,3,8401575271
8250,7553548932,Jacob Elliott,3,3556954744
8251,9926448217,Darlene Silva,8,4862475047
8252,4504094499,Sarah Rodriguez,0,6704496021
8253,9154546405,Joshua Thomas,8,4989061795
8254,2342530903,Brian Stanton,6,9411461540
8255,0544201415,Haley Calderon,3,1687870779
8256,7756869743,Antonio Matthews,9,3338821752
8257,3981953265,Sarah Delgado MD,2,1040240435
8258,4148732193,Erin Peters,7,2446366542
8259,9415435244,Jessica Vasquez,6,6708122506
8260,7129473020,Michael Ross,9,4319852351
8261,3360592005,Matthew Castro,0,2166588962
8262,0704663978,Joshua Myers,0,6066824125
8263,3735038114,Joseph Smith,6,5511829137
8264,1283081365,Jeff Snyder,1,1520684295
8265,1666418254,Brian Rice,4,8121423135
8266,6163464742,Nathan Chambers,0,3849819324
8267,4497334516,Kim Young,3,0753679747
8268,5672445235,Daniel Vaughn,2,2863486425
8269,5920033987,Jennifer Valdez,3,2813837578
8270,9996919318,Catherine Marquez,7,7576547638
8271,0159762814,Tiffany Patton,1,2631138849
8272,8145438429,Jamie Perry,2,2752196516
8273,1415326093,April Hooper,3,2816670189
8274,4605063055,Matthew Bailey,8,4946104860
8275,4113033377,Jennifer Mendoza,6,0836893614
8276,2630814775,Bridget Harmon,3,3716535440
8277,5538227788,Heidi Harris,7,1665201143
8278,8307457234,Ryan Gray,1,9634467650
8279,0702077978,Maria Burns,6,9718952836
8280,8310113386,William Morgan,1,1350170705
8281,6613382049,Monique Richardson,1,3995185414
8282,7256288642,Anita Garrison,8,0655515057
8283,5932863926,Shannon Farrell,2,2845580421
8284,5865703322,Pamela Pearson,9,6278240079
8285,0339593986,Jennifer Scott,1,0965063446
8286,4820484982,Randall King,1,9099714262
8287,0666344354,Danny Alexander,0,0173082216
8288,4842014531,William Brown,9,6186602834
8289,6102945413,Antonio Reynolds,8,0300000990
8290,3597830195,Craig Bean,2,6874675807
8291,6022205484,Douglas Jones,7,5166181108
8292,7609364309,Megan Rosario,1,5201778798
8293,9702357812,Eric Smith,8,9821794396
8294,3265965194,Michael Williams,1,4533090528
8295,7797983410,Lisa Hansen,8,0253733279
8296,7473366609,Jesse Mccoy,8,9263303865
8297,8669431955,Jean Morgan,4,7659650707
8298,6983648225,Julia Munoz,7,1811591525
8299,3784225761,Deborah Wilson,6,1696149123
8300,2198957132,Jose Clark,9,9796634378
8301,5236898929,Gary Hoover,0,7211927418
8302,6289152684,Roger Thomas,2,0851555809
8303,3433688403,Samantha Sanchez,5,5910919455
8304,3390677265,John Smith,6,6345055958
8305,3737785274,Warren Owens,0,2158062139
8306,4784296798,Kurt Wiley,7,3656297164
8307,5235058529,Colleen Moore,4,9239440439
8308,8368435485,Jessica Conley,9,5378773452
8309,5034764373,Michelle Prince,8,0772975307
8310,6027409735,Vincent Mckenzie,8,3676409103
8311,6416795041,Beth Fox,1,6664926754
8312,9744498472,David Brown,1,7526942128
8313,4905652470,Mr. Matthew Glover,6,6859943492
8314,4799331796,Christine Goodman,1,9367118014
8315,1012406380,Adam Evans,0,0313595934
8316,8620461000,Cynthia Banks,2,6265419541
8317,8341486747,Monica Harvey,2,6972811474
8318,3545258352,Valerie Roach,3,9608993664
8319,7865471222,Tyler Savage,1,7104922775
8320,9681098610,Timothy Brown,7,8096940314
8321,2439797431,Jeremy Johnson,8,3352880752
8322,1795878177,Catherine Parker,9,7900554199
8323,4350452361,Phillip Pugh,6,1679696437
8324,5241383634,Michael Perkins,4,5695656947
8325,5037403089,Richard Jenkins,7,1424219358
8326,2641527191,Rebecca Hernandez,1,0651552692
8327,9607687834,Billy Proctor,5,4623700382
8328,1860045377,Daisy Lester,9,7261769433
8329,7819723977,Shawn Greene,3,8916918255
8330,0491378294,Donald Jones,3,9957039176
8331,1281125531,Monica Adams,5,9696555164
8332,7979222277,Julia Freeman,0,5107611713
8333,4899408260,Jacob Nelson,6,1951903183
8334,6693906284,Alyssa Collins,5,5358502932
8335,7890130011,Henry Macdonald,2,4980751226
8336,6675219369,Mr. Dale Cole,3,0601057793
8337,1753165834,Thomas Knight,1,5670569136
8338,0687724569,Miguel Cole,2,0435824111
8339,2792175495,Meredith Sanchez,3,1274254778
8340,8869079116,Jose Brown MD,8,5748389353
8341,2570056851,Melinda Jordan,0,3656855404
8342,8053758518,Thomas Blake,2,3673079197
8343,9523782137,Amy Maldonado,1,5454161083
8344,7302626901,Tyler Fernandez,1,7984086634
8345,4470782279,Andrew Stephenson,3,6676058225
8346,5299894329,Mr. John Reyes,9,3776749233
8347,2801032078,Tara Acevedo,2,2121184699
8348,5155239275,Matthew Sims,4,4083724072
8349,9377372658,Lori Marshall,7,2621809008
8350,9232857171,Michael Contreras,7,9715186706
8351,4866180500,Thomas Perez,4,7358079856
8352,1882593602,Pamela Adams,4,9329995046
8353,5609733569,Rebecca Green,1,4432722037
8354,3445222655,Lisa Kim,6,1251679769
8355,4456004681,Tina Byrd,5,4346452894
8356,7049034245,Joseph Houston,3,1439092694
8357,2358287820,Susan Williams,4,0566069334
8358,7967959122,Sabrina Ray,7,3024956684
8359,0289337620,Phillip Koch,9,5560751241
8360,0990058519,Donald Craig,7,3523396183
8361,4892408403,Ryan Montgomery,6,9367672659
8362,2187491915,Jerry Walsh,5,3356301655
8363,1392531538,Anthony Rivera,7,5379955792
8364,1318503229,Cheryl Velasquez,5,0452015403
8365,3642132833,Daniel Garza Jr.,8,0203159159
8366,2658092541,Kevin Brooks,1,1052883727
8367,7761766919,Sara Walters,1,2483445965
8368,0248819915,Ellen Lawrence,8,8010340829
8369,9770549304,Kenneth Thomas,3,8432496481
8370,1563624249,Eric Smith,2,6408387481
8371,0817252999,Cameron Turner,2,3122258759
8372,4373906935,Ryan Jefferson,6,6033888279
8373,6174615008,Mr. Robert Stein,3,4042902712
8374,6689268054,James Smith,9,7210759281
8375,4696284614,Steven Mckinney,8,5928867370
8376,9752255704,Bradley Barnes,6,6867561609
8377,6445784263,Wendy Williams,5,4830752471
8378,2878103279,Kristina Becker,7,6562871324
8379,5710924963,Russell Lee,3,5402741587
8380,1367686655,Rebecca Juarez,6,9743186215
8381,5071991221,Andrew Ruiz,8,9193992535
8382,0950166750,Andre Flores,3,4209452151
8383,6032398308,Gary Mack,0,6235973988
8384,9186319078,Savannah Adams,1,6041218738
8385,7723611158,Christine Williamson,5,8289001302
8386,3314053701,Dawn Hawkins,6,6061261154
8387,2116065427,Gail Steele,3,7029990370
8388,2888140552,Robert Mueller,8,8663500197
8389,4906186287,Kathryn Nguyen,9,4123414448
8390,0517148454,Daniel Bailey,0,0964363630
8391,6903621461,Rodney Carrillo,0,3573022016
8392,5994912814,Kathy Humphrey,7,2647943393
8393,8121174910,Matthew Pennington,3,1346830305
8394,8271606087,Katie Davis,6,7206602559
8395,4053767048,Randall Johnson,3,2039574210
8396,6628854765,Mia Barrett,8,2622897099
8397,7437944835,April Thompson,5,3213347547
8398,4675900942,Nicholas York,6,2303977893
8399,2048487763,Donna Stanley,2,5600604975
8400,8900189783,Judy Solis,5,0764069387
8401,5494328229,Kelsey Schmidt,4,5254948956
8402,2680954269,James Williams,4,1117877730
8403,2912179495,Noah Castillo,9,5847334379
8404,1017000043,Nicholas Scott,4,8920751178
8405,3049599544,Thomas Nelson,7,0194685406
8406,5179864440,Sarah Harrison,9,1323769786
8407,2232028840,Timothy Pope,2,8544511374
8408,0773774639,Brandy Huang,8,3913843486
8409,7707085276,Gregory Rowe,8,5247128166
8410,5985829965,Alan Gonzalez,5,1255983178
8411,8704709951,Jodi Jones,0,1957591166
8412,5873695041,David Logan,8,4213910647
8413,1719289754,Timothy Bailey,8,2631915042
8414,0240544241,Jeremy Reyes,4,6498848557
8415,7776319561,Ryan Brown,5,2694218868
8416,2498609838,Kimberly Woods,1,8097930939
8417,5573086295,Nicholas Harper,9,4685737091
8418,8513808037,Mr. John Malone DDS,8,2955028437
8419,7225002569,Mrs. Tina Taylor,7,4996095500
8420,8265742011,Benjamin Willis,2,9998800783
8421,7029452054,Bonnie Proctor,1,1054335448
8422,6148539529,Chelsea Davis,7,9199667110
8423,5760138944,Jim Morris,4,9150361458
8424,1613916733,Eric Rodriguez,2,4549171461
8425,0606242846,Samantha Johnson,7,5594591873
8426,5596049512,Douglas Powers,9,8866840616
8427,6430267128,Michael Carter,7,0375780142
8428,2738510878,Paige Lewis,1,4722017656
8429,8057636615,Kelly Wood,2,6091914792
8430,0427936347,Mackenzie Pace,9,2245955587
8431,5523036611,Jeremy Davis,5,2846278455
8432,0073642086,Joseph Odom,2,7169084120
8433,9940669547,Kyle Lyons,5,0480562410
8434,3449165087,Jessica Nguyen,2,1640295466
8435,5015714759,Kyle Bradford,5,7252528471
8436,7471503433,Emily Smith,0,0255591931
8437,0978476778,Russell Burke,7,7435153285
8438,1105583557,Robin Robertson,8,1161561622
8439,7147891258,Melissa Lane,8,5691065613
8440,8373664388,Faith Peterson,8,6682120510
8441,0449069370,Gina Kline,7,3933771628
8442,6165768402,Thomas Abbott,1,1225244630
8443,9998773375,Kimberly Wagner,3,4306820841
8444,9781390040,Tracey Macias,5,5925488762
8445,2427930485,Dawn Stafford,0,7547226600
8446,4360292853,Linda Novak,4,6739114240
8447,6098815170,Dean Garcia,0,4478276308
8448,0273248124,Deborah Turner,4,1055746308
8449,4269770021,Leslie Mcguire,9,1305210601
8450,6781438808,Riley Christensen,1,1590982962
8451,5576600096,Brett Lin,0,1491815401
8452,4808879549,Lindsey Rice,7,2473029871
8453,7486733836,Michael Yoder,6,7780739939
8454,5694697474,Barbara Atkinson,2,9094400796
8455,1640427743,Michael Lewis,9,9463151389
8456,6074721167,Charles Cooper,2,9865858025
8457,5392507717,Sherri Molina,4,9150592535
8458,9994772507,Marco Cortez,1,3406240109
8459,9259418496,Janice Horn,2,7514506281
8460,4451640816,David King,1,9804679104
8461,4344754190,Karen Nelson,3,4459749870
8462,3651619631,James Montes,3,0102514607
8463,2939189825,Mrs. Joan Freeman,9,0571610074
8464,2233468888,Madison Dorsey,1,1158270336
8465,2114290962,Virginia Hansen,0,1477165342
8466,7513773853,Dr. Melissa Mccarty DVM,2,1743317302
8467,0655891283,Victoria Taylor,7,2255551624
8468,9126616350,Andrew Ayers,5,9069235463
8469,4686140103,John Jones,3,4592146090
8470,6040770851,Elizabeth Butler,6,8532452965
8471,6168160998,Sara Rowe,4,7219433152
8472,7913120662,Robin Hernandez,0,6355798920
8473,9826936741,Darryl Hicks,9,1724250231
8474,1941834335,Paul Baxter,8,4928869695
8475,0556681371,Sheila Martinez,3,4636440706
8476,8438854047,Miranda Cunningham,1,2782819878
8477,7208547712,Kyle Perry,3,6772774003
8478,6876202412,Jennifer Douglas,4,0245584212
8479,9746888963,Katherine Phillips,5,2985953337
8480,3177738547,Maria Moore,0,0892575979
8481,0407486199,Jasmine Young,9,2519403286
8482,4075195004,Mary Hensley,5,2503756005
8483,5841398755,Lori Williams,4,2788097676
8484,4862649602,Victoria Tucker,4,6778050780
8485,7169435416,Lindsay White,3,7203764530
8486,2496507566,Elizabeth Thompson,4,3620410265
8487,4264938116,James Torres,2,0259795364
8488,2334058283,William Reed,0,2219803770
8489,7461860572,William Robinson,7,1748881380
8490,5242528651,Emily Walker,2,6615177954
8491,4597452738,Gregory Rodriguez,4,0402190067
8492,8634100607,Keith Hart,1,3005730833
8493,9523386620,Bryan Phillips,0,4227177222
8494,7632003044,Marie Vasquez,3,1377331655
8495,8164002938,Brittany Ramirez,7,0347752726
8496,5565376211,David Lopez,5,2610196408
8497,5025744870,Jennifer Lopez,6,4705859305
8498,6182429484,Madeline Gonzalez,0,4219213620
8499,4491176708,Michelle Smith,2,5821061905
8500,5459809860,Pamela Cruz,3,5797545234
8501,3797948477,Glenda Burton,3,8205527601
8502,9977548311,Christina Wright,2,4474543996
8503,6331456127,Karen Shah,9,0192570810
8504,9296079943,David Arnold,5,7197154782
8505,7110758134,Richard Collins,5,6986684342
8506,0298425119,Valerie Lara,4,8370788698
8507,3957466912,Julie Thompson,6,3857215574
8508,2714877046,Stephen Wade,4,8907146437
8509,0679623447,Nicole Morgan,0,8110226576
8510,6279647573,Katie Nelson,2,3492084988
8511,1467810476,Lindsay Johnston,0,6991757290
8512,4475359478,Robert Smith,9,8337571680
8513,4586680360,Joseph Parker,4,9738168987
8514,1685760537,Stephanie Welch,3,8524091942
8515,1259371007,Michael Munoz,6,7532414396
8516,6558128492,Joseph Mendoza,6,5945649593
8517,1679304799,Keith Ellis,2,7877251666
8518,6896143820,Guy Ross,3,8315886278
8519,2721857570,Mr. Casey Powell Jr.,8,5345564132
8520,1332799134,Miranda Arnold,7,7087378934
8521,5138749589,Karen Jones,9,9807882443
8522,5809501583,Darrell Jackson,9,8042162201
8523,9365038239,Benjamin Soto,5,1441917861
8524,0919227142,Casey Jordan,2,5956650625
8525,4881897878,Jennifer Robertson,8,1830817354
8526,4094292755,Paul Hayes,1,7902906009
8527,9767264298,Gary Dunn,0,2135938559
8528,8985377069,Kimberly Figueroa,8,8140335506
8529,8422937923,Zachary Fields,6,1644000318
8530,9224508018,Marissa Landry,7,4127790640
8531,6678701371,Haley Smith,5,1775433027
8532,7801187230,Jennifer Chase,2,6377528697
8533,3570071448,Susan Mora,0,5591302802
8534,6642604424,Laura Mendoza,4,5323442460
8535,2402056545,Bryce Romero,3,5626040079
8536,1222025092,Christopher Wilkerson,2,9005424444
8537,5481049546,Allison Scott,5,5649425733
8538,4250845790,Katherine Waters,9,0975258320
8539,8968848862,Alan Shepherd,7,2121910876
8540,9200267488,Laura Keller,3,0997606560
